[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.76435,0.00216,0.79104,-0.05225,1.27809,58,78, 230 x 276,77.05,78.25,180,25.2,25.65, 171 x 172,25.55,-0.23917,0.0024,0.80323,-0.03047,-0.89104,30,39.2,0.179
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.75085,0.00221,0.81557,-0.05304,1.27681,0,93.81, 260 x 229,74.25,75.5,185,27.15,27.6, 200 x 135,26.33,-0.25406,0.00251,0.82911,-0.03138,-0.93877,3,34.2,0.156
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.7378,0.00229,0.83871,-0.05332,1.27336,10,74.29, 195 x 236,71.55,72.8,190,29.2,29.65, 184 x 130,27.9,-0.26856,0.00261,0.85356,-0.03248,-0.98739,518,29.2,0.133
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.72409,0.00239,0.86081,-0.05481,1.26851,105,69.85, 241 x 275,69,70.2,195,31.35,31.8, 171 x 164,31.7,-0.28452,0.00271,0.87644,-0.03207,-1.03479,17,24.2,0.11
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.71075,0.0025,0.88212,-0.05508,1.26232,56,67, 177 x 304,66.5,67.6,200,33.55,34, 170 x 114,33.87,-0.29942,0.0029,0.89723,-0.03259,-1.08109,58,19.2,0.088
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.68339,0.00256,0.92029,-0.05665,1.24579,26,63.42, 236 x 258,61.65,62.85,210,38.25,38.7, 159 x 80,38.47,-0.33181,0.00307,0.93392,-0.03323,-1.17194,40,9.2,0.042
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.65512,0.00272,0.95211,-0.05733,1.22263,68,58, 179 x 266,57.25,58.35,220,43.3,43.85, 156 x 157,43.88,-0.364,0.00318,0.96355,-0.03366,-1.25833,53,0.8,0.004
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.62789,0.00278,0.97889,-0.05876,1.19502,77,53.25, 51 x 281,53.3,54.1,230,48.7,49.2, 139 x 115,48.9,-0.3962,0.00335,0.98643,-0.03315,-1.33883,4,10.8,0.049
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.6004,0.00284,1.00047,-0.05925,1.16565,868,49.7, 147 x 269,49.35,50.25,240,54.45,55, 181 x 180,54,-0.42967,0.00349,1.00048,-0.03353,-1.41044,9,20.8,0.095
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.57317,0.00298,1.01722,-0.05933,1.13182,63,45.85, 6 x 300,45.8,46.65,250,59.95,61.55, 266 x 232,60.67,-0.46287,0.00363,1.0067,-0.03265,-1.47325,64,30.8,0.141
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.54683,0.00304,1.0284,-0.05912,1.09676,48,42.5, 267 x 273,42.2,43.25,260,66.5,67.95, 180 x 280,64.95,-0.49475,0.00372,1.00522,-0.03173,-1.52534,10,40.8,0.186
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.52016,0.00305,1.03511,-0.05927,1.06042,28,39.5, 196 x 264,39.2,40.1,270,72.8,74.7, 226 x 193,71.4,-0.52753,0.00378,0.99578,-0.03061,-1.56383,8,50.8,0.232
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.49366,0.00314,1.03616,-0.0583,1.02219,120,36.52, 191 x 192,36,36.85,280,79.7,81.65, 226 x 186,77,-0.55953,0.00384,0.97888,-0.0296,-1.59085,5,60.8,0.277
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.46922,0.00311,1.0342,-0.05717,0.98324,34,34.25, 445 x 294,33.05,34.4,290,86.8,88.95, 218 x 182,87.62,-0.59061,0.00391,0.95532,-0.02847,-1.60262,97,70.8,0.323
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.44606,0.00304,1.02821,-0.05696,0.94449,305,31.7, 8 x 190,31.25,31.7,300,94.35,96, 206 x 164,95.28,-0.62204,0.00395,0.9235,-0.02616,-1.59727,4,80.8,0.369
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.4228,0.00305,1.0189,-0.05553,0.90486,40,29.15, 223 x 153,28.9,29.4,310,101.85,104.25, 291 x 165,98,-0.65029,0.00392,0.88845,-0.02472,-1.58369,0,90.8,0.414
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.40139,0.00303,1.00643,-0.05493,0.86696,6,27.08, 214 x 195,26.8,27.35,320,109.75,112.25, 282 x 190,95.2,-0.67774,0.00395,0.84669,-0.02361,-1.55083,0,100.8,0.46
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.38079,0.00298,0.99219,-0.05335,0.82911,45,25, 200 x 199,24.9,25.45,330,117.8,120.5, 299 x 193,108.75,-0.70494,0.00389,0.79974,-0.02154,-1.50193,0,110.8,0.506
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.36017,0.00297,0.97454,-0.05226,0.79175,20,23.32, 171 x 170,23.1,23.65,340,126.15,128.95, 342 x 192,112.2,-0.73081,0.00385,0.7496,-0.01958,-1.44028,0,120.8,0.551
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.34093,0.00289,0.95639,-0.05094,0.75543,129,21.8, 202 x 119,21.45,22,350,134.7,136.85, 256 x 164,125.63,-0.76125,0.00385,0.68304,-0.01762,-1.33697,0,130.8,0.597
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.32317,0.0028,0.93636,-0.05042,0.72132,102,20.22, 161 x 189,20,20.55,360,143.25,146.4, 359 x 208,113.35,-0.7781,0.00381,0.63784,-0.01595,-1.2709,0,140.8,0.642
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.30671,0.00281,0.91597,-0.04852,0.68897,50,20.05, 156 x 243,18.65,19.2,370,152.2,155.4, 245 x 156,107.6,-0.79656,0.00373,0.58521,-0.0146,-1.17837,0,150.8,0.688
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.29107,0.00267,0.89424,-0.04789,0.65781,0,19.9, 45 x 161,17.5,17.9,380,161.25,164.55, 278 x 157,144.79,-0.81419,0.00366,0.53136,-0.01364,-1.07721,0,160.8,0.734
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.27572,0.00261,0.87245,-0.04595,0.6271,20,16.55, 73 x 240,16.35,16.75,390,170.45,173.8, 235 x 132,140.14,-0.8294,0.00354,0.48113,-0.0123,-0.97389,0,170.8,0.779
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.26217,0.00261,0.84906,-0.04451,0.59764,321,15.58, 7 x 83,15.4,15.5,400,177.85,185.95, 309 x 311,177.29,-0.82867,0.00333,0.472,-0.01287,-0.96241,7,180.8,0.825
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.24808,0.00245,0.82546,-0.04344,0.56885,27,14.5, 105 x 27,14.3,14.5,410,187.3,195, 252 x 269,155.45,-0.8435,0.00333,0.42002,-0.01196,-0.8411,0,190.8,0.871
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.23519,0.00241,0.803,-0.04183,0.54296,100,13.65, 118 x 281,13.35,13.75,420,196.4,205, 238 x 232,163.95,-1,0,0,0,0,0,200.8,0.916
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.22376,0.00235,0.78014,-0.04107,0.51752,30,13.64, 163 x 157,12.5,12.9,430,206.8,214.75, 200 x 282,180.95,-1,0,0,0,0,0,210.8,0.962
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.21249,0.00223,0.75822,-0.04021,0.49391,27,12.79, 152 x 193,11.75,12.15,440,215.8,224.4, 200 x 278,189.4,-1,0,0,0,0,0,220.8,1.007
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.20241,0.00222,0.73682,-0.03909,0.47216,32,11.25, 2 x 151,11.15,11.4,450,226.3,234.3, 225 x 276,205.95,-1,0,0,0,0,0,230.8,1.053
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.19167,0.00219,0.71364,-0.03747,0.44923,2,10.73, 150 x 144,10.4,10.75,460,235.9,243.95, 200 x 225,185.45,-1,0,0,0,0,0,240.8,1.099
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.18231,0.00206,0.69215,-0.03616,0.42874,1,10.4, 206 x 214,9.75,10.15,470,245.5,255, 2 x 25,216.45,-1,0,0,0,0,0,250.8,1.144
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.1738,0.00196,0.6714,-0.03505,0.41011,3,9.8, 219 x 221,9.2,9.6,480,255.7,263.65, 225 x 225,258,-1,0,0,0,0,1,260.8,1.19
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.16593,0.00198,0.65107,-0.03433,0.39211,3,8.9, 215 x 218,8.7,9.1,490,265.5,273.65, 27 x 225,243,-1,0,0,0,0,0,270.8,1.236
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.15847,0.00183,0.63296,-0.03296,0.37636,1174,8.45, 2 x 91,8.4,8.5,500,275.5,285, 27 x 25,249.15,-1,0,0,0,0,0,280.8,1.281
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.15197,0.00183,0.61351,-0.03251,0.3592,252,8.3, 214 x 208,7.8,8.2,510,285.55,294, 200 x 225,254.83,-1,0,0,0,0,0,290.8,1.327
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.14453,0.00178,0.59479,-0.03175,0.34421,11,7.84, 222 x 236,7.4,7.75,520,295.55,303.95, 200 x 225,273.93,-1,0,0,0,0,0,300.8,1.372
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.13828,0.00168,0.57828,-0.03079,0.33043,6,7.45, 162 x 223,7.05,7.4,530,305,315, 2 x 2,268.69,-1,0,0,0,0,0,310.8,1.418
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.13237,0.0016,0.56087,-0.02931,0.31714,2,6.93, 189 x 232,6.7,7.05,540,315.6,324, 204 x 225,293.9,-1,0,0,0,0,0,320.8,1.464
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.12763,0.00159,0.54528,-0.02903,0.30477,55,6.65, 17 x 118,6.45,6.65,550,326.2,333.8, 225 x 260,292.45,-1,0,0,0,0,0,330.8,1.509
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.12156,0.00157,0.52834,-0.0278,0.29207,1,6.48, 139 x 143,6.1,6.35,560,335,345, 25 x 25,313.07,-1,0,0,0,0,0,340.8,1.555
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.11648,0.00149,0.51234,-0.02687,0.27944,0,6.78, 142 x 130,5.8,6.05,570,345,355, 2 x 2,281.34,-1,0,0,0,0,0,350.8,1.6
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.11253,0.00141,0.49896,-0.0266,0.26928,20,6, 120 x 120,5.55,5.8,580,356.25,364.25, 208 x 25,307.61,-1,0,0,0,0,0,360.8,1.646
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.10784,0.00144,0.48493,-0.0262,0.25982,2,5.67, 77 x 94,5.35,5.5,590,365,375, 2 x 2,318.5,-1,0,0,0,0,0,370.8,1.692
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.10479,0.00139,0.47381,-0.02545,0.25192,291,5.2, 1 x 127,5.2,5.3,600,375,385, 2 x 2,308.18,-1,0,0,0,0,0,380.8,1.737
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-01-17,1737147600,519.04,0.10052,0.00135,0.45898,-0.02434,0.24173,251,5, 100 x 148,4.9,5.1,610,385,395, 27 x 27,318.09,-1,0,0,0,0,0,390.8,1.783
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.98666,0.00005,0.01349,-0.00158,0.48537,0,260.9, 45 x 25,211,220,5,0.01,0.02, 300 x 6,0.02,-0.00058,0,0.0013,0,-0.00102,10,214.2,0.977
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.98704,0.00006,0.03729,-0.0045,0.31691,0,253.29, 45 x 27,206.15,216,10,0.06,0.1, 500 x 51,0.1,-0.0008,0.00001,0.00767,-0.00086,-0.00477,49,209.2,0.954
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.98697,0.0001,0.06184,-0.00568,0.18961,0,251.36, 45 x 2,202,211,15,0.11,0.29, 346 x 334,0.19,-0.00192,0.00006,0.01698,-0.00116,-0.01099,0,204.2,0.932
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.98467,0.00007,0.08307,-0.0067,0.17108,0,257.85, 225 x 225,198,205.7,20,0.12,0.51, 453 x 362,0.3,-0.00294,0.00008,0.02667,-0.00181,-0.01708,0,199.2,0.909
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.98166,0.00015,0.09968,-0.00832,0.21031,0,265.69, 225 x 225,193,201.15,25,0.25,0.5, 258 x 272,0.42,-0.00391,0.00003,0.03326,-0.00185,-0.02177,0,194.2,0.886
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.97809,0.00018,0.12148,-0.00976,0.27096,0,222.4, 225 x 225,189,196.8,30,0.37,0.74, 264 x 354,0.63,-0.00535,0.00007,0.04677,-0.00269,-0.03129,0,189.2,0.863
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.97504,0.0002,0.13537,-0.00983,0.34884,0,153.59, 202 x 200,184,192.45,35,0.57,0.85, 369 x 5,0.71,-0.00741,0.00006,0.05935,-0.00304,-0.04015,0,184.2,0.84
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.97083,0.00025,0.15698,-0.01125,0.42137,0,231.02, 237 x 246,180,188.15,40,0.85,1.08, 234 x 1,1,-0.00944,0.0001,0.07713,-0.00398,-0.05434,0,179.2,0.818
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.9665,0.00021,0.17707,-0.0132,0.49367,0,131.72, 225 x 225,176,183.85,45,1.12,1.49, 259 x 351,1.3,-0.01237,0.00011,0.09808,-0.00423,-0.07155,4,174.2,0.795
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.96239,0.00022,0.19765,-0.0138,0.56389,0,210.97, 225 x 205,172,179.6,50,1.43,1.7, 259 x 221,1.57,-0.01548,0.00014,0.11629,-0.00527,-0.08682,8,169.2,0.772
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.95788,0.00028,0.21449,-0.01533,0.64281,0,243.15, 225 x 225,167.45,175.4,55,1.73,2, 240 x 1,1.9,-0.0182,0.00022,0.13534,-0.00549,-0.10378,100,164.2,0.749
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.95379,0.00038,0.2334,-0.01636,0.71702,0,194, 225 x 225,163,171.25,60,2.12,2.47, 226 x 332,2.3,-0.02315,0.0003,0.15988,-0.00707,-0.12559,9,159.2,0.726
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.94952,0.00036,0.25592,-0.01771,0.7808,1,167.95, 225 x 225,159.15,167.1,65,2.6,3.1, 223 x 356,2.5,-0.02772,0.00029,0.18791,-0.00754,-0.15223,0,154.2,0.703
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.9472,0.00046,0.26423,-0.01717,0.87291,0,173.47, 225 x 225,155,161.5,70,3.05,3.45, 214 x 191,3.25,-0.03159,0.00043,0.21114,-0.00833,-0.17392,3,149.2,0.681
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.93972,0.00046,0.30034,-0.0194,0.90686,0,203, 225 x 225,151,159,75,3.6,4, 328 x 340,3.2,-0.03663,0.00039,0.23937,-0.00959,-0.20166,0,144.2,0.658
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.93444,0.00051,0.32435,-0.02119,0.96536,0,192.55, 225 x 225,147,155.05,80,4.15,4.55, 315 x 311,4.27,-0.04213,0.00047,0.26604,-0.01007,-0.22976,1,139.2,0.635
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.92863,0.00057,0.3499,-0.0218,1.0197,0,159.07, 235 x 225,143.15,151.1,85,4.8,5.3, 291 x 342,4.4,-0.04857,0.00054,0.297,-0.01188,-0.2629,0,134.2,0.612
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.92274,0.0006,0.37465,-0.02364,1.071,0,162.25, 534 x 343,139.25,147.25,90,5.45,6.1, 284 x 351,5.25,-0.05512,0.00067,0.32843,-0.01288,-0.29723,0,129.2,0.589
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.91704,0.00068,0.4026,-0.02465,1.11698,0,181, 466 x 366,135.45,143.6,95,6.2,6.8, 269 x 347,5.3,-0.06144,0.00069,0.35972,-0.0133,-0.33195,0,124.2,0.567
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.90603,0.00077,0.4467,-0.02808,1.11655,6,135, 228 x 352,135,139.7,100,7,7.75, 247 x 352,7.05,-0.06886,0.00081,0.39239,-0.01429,-0.37083,1,119.2,0.544
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.90323,0.0008,0.45696,-0.02737,1.20731,0,194.03, 407 x 341,128.25,135.8,105,7.85,8.4, 246 x 327,7.92,-0.07614,0.00084,0.42261,-0.0146,-0.40608,3,114.2,0.521
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.89563,0.00089,0.48733,-0.02836,1.24216,0,178.64, 393 x 329,124.95,132.15,110,8.75,9.3, 232 x 328,6.81,-0.08395,0.00089,0.45622,-0.01546,-0.44681,0,109.2,0.498
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.88732,0.0009,0.519,-0.03056,1.26953,0,171, 366 x 340,122.15,128.45,115,9.75,10.65, 231 x 165,9.7,-0.09289,0.00097,0.49208,-0.01666,-0.49472,1,104.2,0.475
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.87843,0.001,0.55093,-0.03224,1.29441,0,128.22, 345 x 327,119.45,124.85,120,10.8,11.7, 220 x 203,10.25,-0.10191,0.00111,0.52516,-0.01829,-0.538,0,99.2,0.453
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.86989,0.00107,0.5811,-0.03306,1.31913,0,133.7, 349 x 368,116.7,121.2,125,11.95,12.5, 205 x 273,12.3,-0.11074,0.00124,0.55735,-0.01885,-0.58098,20,94.2,0.43
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.86362,0.00113,0.60508,-0.03344,1.37094,0,139.72, 180 x 264,114,115.45,130,13.15,14, 203 x 88,12.25,-0.12088,0.00129,0.59296,-0.01941,-0.63221,0,89.2,0.407
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.85458,0.00119,0.63561,-0.03522,1.39222,0,117.3, 179 x 285,110.65,112.55,135,14.4,15.3, 194 x 337,12.76,-0.13097,0.00139,0.62688,-0.02085,-0.68187,0,84.2,0.384
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.84464,0.00129,0.66517,-0.0368,1.41636,1,113.35, 179 x 102,107.4,109.25,140,15.75,16.6, 187 x 328,15.45,-0.14057,0.00141,0.66034,-0.02064,-0.73222,0,79.2,0.361
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.83611,0.00132,0.69459,-0.03769,1.43707,0,111.51, 180 x 296,104.2,106.1,145,17.2,18.05, 183 x 326,16.91,-0.15156,0.00154,0.69423,-0.02142,-0.78409,1,74.2,0.338
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.82592,0.00142,0.7232,-0.03835,1.45632,2,106.2, 190 x 270,101.05,103,150,18.7,19.55, 177 x 314,19.05,-0.16288,0.00164,0.72669,-0.02298,-0.83741,11,69.2,0.316
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.81628,0.00151,0.75187,-0.03967,1.47143,0,107, 184 x 253,98.05,99.95,155,20.3,21.15, 166 x 313,19.8,-0.17505,0.00176,0.75913,-0.02301,-0.89158,0,64.2,0.293
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.80533,0.00154,0.78004,-0.04093,1.48487,1,98.25, 191 x 175,95.05,97,160,22,22.75, 152 x 266,22.39,-0.18642,0.00185,0.79078,-0.02361,-0.9455,4,59.2,0.27
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.79546,0.00162,0.80763,-0.04198,1.49586,31,93.15, 202 x 261,92.15,94.15,165,23.75,24.55, 151 x 291,19.85,-0.19879,0.00187,0.82061,-0.02473,-1.00135,0,54.2,0.247
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.78426,0.00168,0.83367,-0.04226,1.50478,0,106.95, 195 x 244,89.35,91.35,170,25.6,26.7, 135 x 290,25.93,-0.21136,0.002,0.85061,-0.02526,-1.05894,6,49.2,0.224
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.7735,0.00172,0.86058,-0.04395,1.5112,1,88.1, 193 x 196,86.6,88.6,175,26.85,28.6, 237 x 295,27.38,-0.22362,0.00211,0.87874,-0.02504,-1.10998,2,44.2,0.202
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.76251,0.00182,0.88489,-0.04475,1.51449,0,91.5, 166 x 259,84.2,85.9,180,28.85,30.6, 239 x 311,30,-0.23679,0.00219,0.90556,-0.02588,-1.16646,92,39.2,0.179
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.75151,0.00186,0.90958,-0.04554,1.51933,0,91.5, 204 x 199,81.3,83.35,185,30.9,32.5, 237 x 282,29.82,-0.25046,0.00228,0.93217,-0.02571,-1.22079,0,34.2,0.156
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.73954,0.00195,0.93272,-0.04582,1.52368,3,82.67, 222 x 281,78.8,80.4,190,33.4,34.6, 202 x 279,32.78,-0.26328,0.00238,0.95667,-0.02695,-1.27739,5,29.2,0.133
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.72844,0.00206,0.95546,-0.04608,1.51969,0,86, 248 x 276,76.35,78.25,195,35.65,37.15, 188 x 322,36.02,-0.27762,0.00242,0.97966,-0.0267,-1.33346,2,24.2,0.11
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.71709,0.00207,0.97647,-0.04731,1.5188,16,74.9, 236 x 282,74,75.6,200,38,39.65, 227 x 345,38.95,-0.29127,0.00251,1.0003,-0.02741,-1.38899,13,19.2,0.088
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.70512,0.00217,0.99685,-0.04774,1.51461,0,78.63, 267 x 283,71.65,73.25,205,40.3,41.55, 200 x 305,40.95,-0.30472,0.00259,1.02046,-0.02767,-1.43848,2,14.2,0.065
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.69398,0.00217,1.01559,-0.04837,1.50622,1,70.7, 260 x 257,69.4,71.4,210,42.75,44.7, 228 x 137,43.39,-0.31858,0.00263,1.03832,-0.02737,-1.49278,25,9.2,0.042
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.68196,0.00225,1.0344,-0.04848,1.50161,1,70.51, 237 x 288,67.25,68.9,215,45.3,46.8, 205 x 321,45.87,-0.333,0.00275,1.05608,-0.02778,-1.54051,7,4.2,0.019
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.67012,0.00229,1.05179,-0.0489,1.49321,34,66.29, 253 x 275,65.15,66.65,220,47.9,49, 215 x 237,47.02,-0.34774,0.00279,1.07113,-0.02801,-1.58766,11,0.8,0.004
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.65822,0.0023,1.06741,-0.04918,1.48362,26,65.03, 196 x 309,63.15,64.6,225,50.85,52.15, 95 x 328,51.69,-0.36134,0.00289,1.0836,-0.02827,-1.63735,4,5.8,0.027
1692302400, 2023-08-17 16:00, 2023-08-17,16,219.19, 2025-06-20,1750449600,673,0.64675,0.00241,1.08151,-0.04996,1.47371,5,64.75, 234 x 307,61.1,62.6,230,53.5,54.9, 115 x 339,52.54,-0.37604,0.00291,1.09582,-0.02739,-1.68167,21,10.8,0.049
